0, 852, 5, 0, 0
2271, 0, 0, 0, 163
3441, 5, 545, 5, 488
3503, 5, 621, 5, 302
3555, 5, 495, 5, 0
4812, 0, 0, 0, 0
4881, 0, 0, 0, 0
4937, 0, 0, 0, 0
5002, 0, 0, 0, 0
5061, 0, 0, 0, 0
5830, 0, 0, 0, 0
5891, 0, 0, 0, 0
6609, 0, 0, 0, 0
6663, 0, 0, 0, 0
7336, 0, 0, 0, 0
7411, 0, 0, 0, 0
8096, 0, 0, 0, 0
8791, 0, 0, 0, 0
8841, 0, 0, 0, 0
9559, 0, 0, 0, 0
10275, 0, 0, 0, 0
10340, 0, 0, 0, 0
11276, 0, 0, 0, 0
11369, 0, 0, 0, 0
12064, 0, 0, 0, 0
12150, 0, 0, 0, 0
12818, 0, 0, 0, 0
13515, 0, 0, 0, 0
13579, 0, 0, 0, 0
14278, 0, 0, 0, 0
14977, 0, 0, 0, 0
15072, 0, 0, 0, 0
15751, 0, 0, 0, 0
15814, 0, 0, 0, 0
16520, 0, 0, 0, 0
17235, 0, 0, 0, 0
17388, 0, 0, 0, 0
20247, 0, 0, 0, 0
20304, 0, 0, 0, 0
20380, 0, 0, 0, 0
20452, 0, 0, 0, 0
20549, 0, 0, 0, 0
20617, 0, 0, 0, 0
21397, 0, 0, 0, 0
21486, 0, 0, 0, 0
22188, 0, 0, 0, 0
22878, 0, 0, 0, 0
22952, 0, 0, 0, 0
23666, 0, 0, 0, 0
24369, 0, 0, 0, 0
24449, 0, 0, 0, 0
25167, 0, 0, 0, 0
25256, 0, 0, 0, 0
26047, 0, 0, 0, 0
26143, 0, 0, 0, 0
26821, 0, 0, 0, 0
27602, 0, 0, 0, 0
27862, 0, 0, 0, 0
27969, 0, 0, 0, 0
28668, 0, 0, 0, 0
29419, 0, 0, 0, 0
29503, 0, 0, 0, 0
30275, 0, 0, 0, 0
30359, 0, 0, 0, 0
31065, 0, 0, 0, 0
31745, 0, 0, 0, 0
31813, 0, 0, 0, 0
32535, 0, 0, 0, 0
32603, 0, 0, 0, 0
33381, 0, 0, 0, 0
34078, 0, 0, 0, 0
34279, 0, 0, 0, 0
35049, 0, 0, 0, 0
35146, 0, 0, 0, 0
35811, 0, 0, 0, 0
36515, 0, 0, 0, 0
36595, 0, 0, 0, 0
39700, 0, 0, 0, 0
39763, 0, 0, 0, 0
39814, 0, 0, 0, 0
39896, 0, 0, 0, 0
39979, 0, 0, 0, 0
42730, 0, 0, 0, 0
42784, 0, 0, 0, 0
42834, 0, 0, 0, 0
42895, 0, 0, 0, 0
43023, 0, 0, 0, 0
45508, 0, 0, 0, 0
45672, 0, 0, 0, 0
45732, 0, 0, 0, 0
45784, 0, 0, 0, 0
45835, 0, 0, 0, 0
45898, 0, 0, 0, 0
51635, 0, 0, 0, 0
51687, 0, 0, 0, 0
51742, 0, 0, 0, 0
51803, 0, 0, 0, 0
51854, 0, 0, 0, 0
52620, 0, 0, 0, 0
53341, 0, 0, 0, 0
53394, 0, 0, 0, 0
54065, 0, 0, 0, 0
54758, 0, 0, 0, 0
54816, 0, 0, 0, 0
56866, 0, 0, 0, 0
56925, 0, 0, 0, 0
56977, 0, 0, 0, 0
57039, 0, 0, 0, 0
57088, 0, 0, 0, 0
57765, 0, 0, 0, 0
58872, 0, 0, 0, 0
58930, 0, 0, 0, 0
58993, 0, 0, 0, 0
59656, 0, 0, 0, 0
59714, 0, 0, 0, 0
60373, 0, 0, 0, 0
61190, 0, 0, 0, 0
61242, 0, 0, 0, 0
61948, 0, 0, 0, 0
62654, 0, 0, 0, 0
62857, 0, 0, 0, 0
62952, 0, 0, 0, 0
63645, 0, 0, 0, 0
65947, 0, 0, 0, 0
66002, 0, 0, 0, 0
66084, 0, 0, 0, 0
66166, 0, 0, 0, 0
66242, 0, 0, 0, 0
66375, 0, 0, 0, 0
67111, 0, 0, 0, 0
67823, 0, 0, 0, 0
67917, 0, 0, 0, 0
68615, 0, 0, 0, 0
68673, 0, 0, 0, 0
69422, 0, 0, 0, 0
70094, 0, 0, 0, 0
70151, 0, 0, 0, 0
70823, 0, 0, 0, 0
71513, 0, 0, 0, 0
71589, 0, 0, 0, 0
72266, 0, 0, 0, 0
72952, 0, 0, 0, 0
73047, 0, 0, 0, 0
75435, 0, 0, 0, 0
75705, 0, 0, 0, 0
75799, 0, 0, 0, 0
75927, 0, 0, 0, 0
76055, 0, 0, 0, 0
76271, 0, 0, 0, 0
76449, 0, 0, 0, 0
77970, 0, 0, 0, 0
78297, 0, 0, 0, 0
78776, 0, 0, 0, 0
78828, 0, 0, 0, 0
79035, 0, 0, 0, 0
79244, 0, 0, 0, 0
83146, 0, 0, 0, 0
84581, 0, 0, 0, 0
84782, 0, 0, 0, 0
84856, 0, 0, 0, 0
85110, 0, 0, 0, 0
85384, 0, 0, 0, 0
85548, 0, 0, 0, 0
85762, 0, 0, 0, 0
86608, 0, 0, 0, 0
86789, 0, 0, 0, 0
87775, 0, 0, 0, 0
87826, 0, 0, 0, 0
88008, 0, 0, 0, 0
89072, 0, 0, 0, 0
89255, 0, 0, 0, 0
89548, 0, 0, 0, 0
89734, 0, 0, 0, 0
90601, 0, 0, 0, 0
90795, 0, 0, 0, 0
91614, 0, 0, 0, 0
91806, 0, 0, 0, 0
92745, 0, 0, 0, 0
92818, 0, 0, 0, 0
93017, 0, 0, 0, 0
94744, 0, 0, 0, 0
94821, 0, 0, 0, 0
96215, 0, 0, 0, 0
96570, 0, 0, 0, 0
96821, 0, 0, 0, 0
96931, 0, 0, 0, 0
97584, 0, 0, 0, 0
97784, 0, 0, 0, 0
97834, 0, 0, 0, 0
97884, 0, 0, 0, 0
99044, 0, 0, 0, 0
99778, 0, 0, 0, 0
100226, 0, 0, 0, 0
100793, 0, 0, 0, 0
100866, 0, 0, 0, 0
101783, 0, 0, 0, 0
101875, 0, 0, 0, 0
102717, 0, 0, 0, 0
103181, 0, 0, 0, 0
103983, 0, 0, 0, 0
104420, 0, 0, 0, 0
104979, 0, 0, 0, 0
105191, 0, 0, 0, 0
105769, 0, 0, 0, 0
105818, 0, 0, 0, 0
106502, 0, 0, 0, 0
107261, 0, 0, 0, 0
110658, 0, 0, 0, 0
110782, 0, 0, 0, 0
110832, 0, 0, 0, 0
111031, 0, 0, 0, 0
111255, 0, 0, 0, 0
111458, 0, 0, 0, 0
111601, 0, 0, 0, 0
112392, 0, 0, 0, 0
