0, 850, 5, 0, 0
3414, 0, 0, 0, 0
4829, 0, 0, 0, 0
6151, 0, 0, 0, 0
7587, 0, 0, 0, 0
8729, 0, 0, 0, 0
9872, 0, 0, 0, 0
11022, 0, 0, 0, 0
12173, 0, 0, 0, 0
13496, 0, 0, 0, 0
14655, 0, 0, 0, 0
15811, 0, 0, 0, 0
16960, 0, 0, 0, 0
18104, 0, 0, 0, 0
19247, 0, 0, 0, 0
20419, 0, 0, 0, 0
21645, 0, 0, 0, 0
22788, 0, 0, 0, 0
23976, 0, 0, 0, 0
25157, 0, 0, 0, 0
26324, 0, 0, 0, 0
29771, 0, 0, 0, 0
31474, 0, 0, 0, 0
32824, 0, 0, 0, 0
34086, 0, 0, 0, 0
35248, 0, 0, 0, 0
36401, 0, 0, 0, 0
37634, 0, 0, 0, 0
38782, 0, 0, 0, 0
39929, 0, 0, 0, 0
41077, 0, 0, 0, 0
42226, 0, 0, 0, 0
43377, 0, 0, 0, 0
44643, 0, 0, 0, 0
45804, 0, 0, 0, 0
46929, 0, 0, 0, 0
48047, 0, 0, 0, 0
49165, 0, 0, 0, 0
50287, 0, 0, 0, 0
51418, 0, 0, 0, 0
52537, 0, 0, 0, 0
53654, 0, 0, 0, 0
54776, 0, 0, 0, 0
55897, 0, 0, 0, 0
57018, 0, 0, 0, 0
58146, 0, 0, 0, 0
59242, 0, 0, 0, 0
60363, 0, 0, 0, 0
61484, 0, 0, 0, 0
62622, 0, 0, 0, 0
65009, 0, 0, 0, 0
66430, 0, 0, 0, 0
68377, 0, 0, 0, 0
69736, 0, 0, 0, 0
70959, 0, 0, 0, 0
72126, 0, 0, 0, 0
73611, 0, 0, 0, 0
74785, 0, 0, 0, 0
75946, 0, 0, 0, 0
77115, 0, 0, 0, 0
78333, 0, 0, 0, 0
79513, 0, 0, 0, 0
80940, 0, 0, 0, 0
82097, 0, 0, 0, 0
83254, 0, 0, 0, 0
84387, 0, 0, 0, 0
88755, 0, 0, 0, 0
89909, 0, 0, 0, 0
91044, 0, 0, 0, 0
92174, 0, 0, 0, 0
93509, 0, 0, 0, 0
94729, 0, 0, 0, 0
95866, 0, 0, 0, 0
98349, 0, 0, 0, 0
101485, 0, 0, 0, 0
102671, 0, 0, 0, 0
104127, 0, 0, 0, 0
105528, 0, 0, 0, 0
106720, 0, 0, 0, 0
107865, 0, 0, 0, 0
109005, 0, 0, 0, 0
110155, 0, 0, 0, 0
111296, 0, 0, 0, 0
112432, 0, 0, 0, 0
113621, 0, 0, 0, 0
114765, 0, 0, 0, 0
115912, 0, 0, 0, 0
117115, 0, 0, 0, 0
118274, 0, 0, 0, 0
119416, 0, 0, 0, 0
120559, 0, 0, 0, 0
121707, 0, 0, 0, 0
122846, 0, 0, 0, 0
123992, 0, 0, 0, 0
125147, 0, 0, 0, 0
126293, 0, 0, 0, 0
127441, 0, 0, 0, 0
128590, 0, 0, 0, 0
129757, 0, 0, 0, 0
130912, 0, 0, 0, 0
132053, 0, 0, 0, 0
133190, 0, 0, 0, 0
134322, 0, 0, 0, 0
135469, 0, 0, 0, 0
136594, 0, 0, 0, 0
137739, 0, 0, 0, 0
138868, 0, 0, 0, 0
140017, 0, 0, 0, 0
141153, 0, 0, 0, 0
142286, 0, 0, 0, 0
143412, 0, 0, 0, 0
144607, 0, 0, 0, 0
145743, 0, 0, 0, 0
146872, 0, 0, 0, 0
148011, 0, 0, 0, 0
149145, 0, 0, 0, 0
150296, 0, 0, 0, 0
151438, 0, 0, 0, 0
152566, 0, 0, 0, 0
153697, 0, 0, 0, 0
154876, 0, 0, 0, 0
156012, 0, 0, 0, 0
157178, 0, 0, 0, 0
158313, 0, 0, 0, 0
159523, 0, 0, 0, 0
160915, 0, 0, 0, 0
162074, 0, 0, 0, 0
163997, 0, 0, 0, 0
165167, 0, 0, 0, 0
166335, 0, 0, 0, 0
167486, 0, 0, 0, 0
168626, 0, 0, 0, 0
169777, 0, 0, 0, 0
170915, 0, 0, 0, 0
172055, 0, 0, 0, 0
173200, 0, 0, 0, 0
174334, 0, 0, 0, 0
175469, 0, 0, 0, 0
176601, 0, 0, 0, 0
177740, 0, 0, 0, 0
178877, 0, 0, 0, 0
180013, 0, 0, 0, 0
181147, 0, 0, 0, 0
182283, 0, 0, 0, 0
183417, 0, 0, 0, 0
184547, 0, 0, 0, 0
185688, 0, 0, 0, 0
186850, 0, 0, 0, 0
187981, 0, 0, 0, 0
189113, 0, 0, 0, 0
190267, 0, 0, 0, 0
191402, 0, 0, 0, 0
192536, 0, 0, 0, 0
193672, 0, 0, 0, 0
194808, 0, 0, 0, 0
195958, 0, 0, 0, 0
197101, 0, 0, 0, 0
198236, 0, 0, 0, 0
199438, 0, 0, 0, 0
200583, 0, 0, 0, 0
201730, 0, 0, 0, 0
202918, 0, 0, 0, 0
204050, 0, 0, 0, 0
205185, 0, 0, 0, 0
206330, 0, 0, 0, 0
207480, 0, 0, 0, 0
208624, 0, 0, 0, 0
209758, 0, 0, 0, 0
213943, 0, 0, 0, 0
215126, 0, 0, 0, 0
216284, 0, 0, 0, 0
217424, 0, 0, 0, 0
218579, 0, 0, 0, 0
219738, 0, 0, 0, 0
220878, 0, 0, 0, 0
222316, 0, 0, 0, 0
223472, 0, 0, 0, 0
224615, 0, 0, 0, 0
225774, 0, 0, 0, 0
226923, 0, 0, 0, 0
228081, 0, 0, 0, 0
229218, 0, 0, 0, 0
230354, 0, 0, 0, 0
231487, 0, 0, 0, 0
232632, 0, 0, 0, 0
233792, 0, 0, 0, 0
234938, 0, 0, 0, 0
236088, 0, 0, 0, 0
237242, 0, 0, 0, 0
238388, 0, 0, 0, 0
239545, 0, 0, 0, 0
240698, 0, 0, 0, 0
241856, 0, 0, 0, 0
243011, 0, 0, 0, 0
244152, 0, 0, 0, 0
245377, 0, 0, 0, 0
246523, 0, 0, 0, 0
247690, 0, 0, 0, 0
248841, 0, 0, 0, 0
249989, 0, 0, 0, 0
252683, 0, 0, 0, 0
254294, 0, 0, 0, 0
256172, 0, 0, 0, 0
257464, 0, 0, 0, 0
258625, 0, 0, 0, 0
259759, 0, 0, 0, 0
260887, 0, 0, 0, 0
