0, 850, 5, 0, 0
4169, 0, 0, 0, 0
5778, 0, 0, 0, 0
7111, 0, 0, 0, 0
8454, 0, 0, 0, 0
9921, 0, 0, 0, 0
11098, 0, 0, 0, 0
12279, 0, 0, 0, 0
13618, 0, 0, 0, 0
15183, 0, 0, 0, 0
16357, 0, 0, 0, 0
17518, 0, 0, 0, 0
18676, 0, 0, 0, 0
19831, 0, 0, 0, 0
20993, 0, 0, 0, 0
22167, 0, 0, 0, 0
24924, 0, 0, 0, 0
26097, 0, 0, 0, 0
27215, 0, 0, 0, 0
28384, 0, 0, 0, 0
29545, 0, 0, 0, 0
30758, 0, 0, 0, 0
31950, 0, 0, 0, 0
33477, 0, 0, 0, 0
34633, 0, 0, 0, 0
35799, 0, 0, 0, 0
36963, 0, 0, 0, 0
38114, 0, 0, 0, 0
39263, 0, 0, 0, 0
40415, 0, 0, 0, 0
41554, 0, 0, 0, 0
42697, 0, 0, 0, 0
43852, 0, 0, 0, 0
44997, 0, 0, 0, 0
46326, 0, 0, 0, 0
47493, 0, 0, 0, 0
48658, 0, 0, 0, 0
50379, 0, 0, 0, 0
51941, 0, 0, 0, 0
53101, 0, 0, 0, 0
54268, 0, 0, 0, 0
55430, 0, 0, 0, 0
57389, 0, 0, 0, 0
58535, 0, 0, 0, 0
59681, 0, 0, 0, 0
60819, 0, 0, 0, 0
62503, 0, 0, 0, 0
63706, 0, 0, 0, 0
66347, 0, 0, 0, 0
67776, 0, 0, 0, 0
69005, 0, 0, 0, 0
70172, 0, 0, 0, 0
71317, 0, 0, 0, 0
72466, 0, 0, 0, 0
73613, 0, 0, 0, 0
74993, 0, 0, 0, 0
76159, 0, 0, 0, 0
77297, 0, 0, 0, 0
79021, 0, 0, 0, 0
80161, 0, 0, 0, 0
81300, 0, 0, 0, 0
82522, 0, 0, 0, 0
83662, 0, 0, 0, 0
84801, 0, 0, 0, 0
85960, 0, 0, 0, 0
87101, 0, 0, 0, 0
88245, 0, 0, 0, 0
89403, 0, 0, 0, 0
90537, 0, 0, 0, 0
91674, 0, 0, 0, 0
92813, 0, 0, 0, 0
93956, 0, 0, 0, 0
95096, 0, 0, 0, 0
96241, 0, 0, 0, 0
97375, 0, 0, 0, 0
98550, 0, 0, 0, 0
99684, 0, 0, 0, 0
100826, 0, 0, 0, 0
101970, 0, 0, 0, 0
103115, 0, 0, 0, 0
104261, 0, 0, 0, 0
105418, 0, 0, 0, 0
108015, 0, 0, 0, 0
109185, 0, 0, 0, 0
110375, 0, 0, 0, 0
111676, 0, 0, 0, 0
112809, 0, 0, 0, 0
113978, 0, 0, 0, 0
115121, 0, 0, 0, 0
116265, 0, 0, 0, 0
117420, 0, 0, 0, 0
118553, 0, 0, 0, 0
119693, 0, 0, 0, 0
120835, 0, 0, 0, 0
121983, 0, 0, 0, 0
123125, 0, 0, 0, 0
124315, 0, 0, 0, 0
125460, 0, 0, 0, 0
126608, 0, 0, 0, 0
128252, 0, 0, 0, 0
131044, 0, 0, 0, 0
132201, 0, 0, 0, 0
133336, 0, 0, 0, 0
