0, 852, 5, 0, 0
102325, 0, 0, 0, 0
202486, 0, 0, 0, 0
302648, 0, 0, 0, 0
402858, 0, 0, 0, 0
503055, 0, 0, 0, 0
603284, 0, 0, 0, 0
703439, 0, 0, 0, 0
803649, 0, 0, 0, 0
903854, 0, 0, 0, 0
1004055, 0, 0, 0, 0
1104253, 0, 0, 0, 0
1204402, 0, 0, 0, 0
1304565, 0, 0, 0, 0
1404765, 0, 0, 0, 0
1504943, 0, 0, 0, 0
1605145, 0, 0, 0, 0
1705359, 0, 0, 0, 0
1805504, 0, 0, 0, 0
1905708, 0, 0, 0, 0
2005854, 0, 0, 0, 0
2106014, 0, 0, 0, 0
2206217, 0, 0, 0, 0
2306376, 0, 0, 0, 0
2406572, 0, 0, 0, 0
2506779, 0, 0, 0, 0
2606948, 0, 0, 0, 0
2707232, 0, 0, 0, 0
2807423, 0, 0, 0, 0
2907722, 0, 0, 0, 0
3007945, 0, 0, 0, 0
3108206, 0, 0, 0, 0
3208511, 0, 0, 0, 0
3308793, 0, 0, 0, 0
3408993, 0, 0, 0, 0
3509196, 0, 0, 0, 0
3609407, 0, 0, 0, 0
3709608, 0, 0, 0, 0
3809855, 0, 0, 0, 0
3910057, 0, 0, 0, 0
4010206, 0, 0, 0, 0
4110413, 0, 0, 0, 0
4210655, 0, 0, 0, 0
4310863, 0, 0, 0, 0
4411066, 0, 0, 0, 0
4511262, 0, 0, 0, 0
4611464, 0, 0, 0, 0
4711660, 0, 0, 0, 0
4811862, 0, 0, 0, 0
4912062, 0, 0, 0, 0
5012208, 0, 0, 0, 0
5112361, 0, 0, 0, 0
5212510, 0, 0, 0, 0
5312716, 0, 0, 0, 0
5412862, 0, 0, 0, 0
5513096, 0, 0, 0, 0
5613298, 0, 0, 0, 0
5713447, 0, 0, 0, 0
5813656, 0, 0, 0, 0
5913805, 0, 0, 0, 0
6013953, 0, 0, 0, 0
6114105, 0, 0, 0, 0
6214316, 0, 0, 0, 0
6314522, 0, 0, 0, 0
6414737, 0, 0, 0, 0
6514943, 0, 0, 0, 0
6615063, 0, 0, 0, 0
6715224, 0, 0, 0, 0
6815375, 0, 0, 0, 0
6915593, 0, 0, 0, 0
7015795, 0, 0, 0, 0
